TSNE1,TSNE2,year,month,T (degC)
-17.024397,54.638554,2014,9,12.64
-8.416499,-3.51038,2015,1,8.46
54.25458,7.985529,2010,10,20.72
-43.23704,50.275055,2015,5,2.5
-14.669358,-28.569067,2012,5,0.28
-61.500328,13.562172,2010,4,0.53
-4.35745,-7.7548256,2014,4,11.74
-61.175095,13.124644,2010,5,3.19
28.634989,49.40796,2014,2,20.24
34.401768,-54.415936,2010,6,12.47
-77.91052,18.469778,2011,7,-6.99
-67.42105,-1.0312268,2013,11,-8.75
-61.33719,23.522083,2010,6,-3.84
-7.4483933,-25.472326,2012,4,6.95
-40.102287,-62.49302,2013,3,-2.21
25.50633,-54.804596,2009,12,11.92
59.76934,-12.148032,2015,1,21.5
45.961502,8.293073,2011,7,19.11
26.328623,22.89655,2011,12,18.66
-26.584698,12.295689,2015,9,-0.64
-40.137142,18.779097,2016,6,2.46
27.617624,-42.513657,2013,11,15.11
-52.377808,44.301765,2012,6,1.32
50.072853,-23.182384,2012,3,14.2
-80.99317,7.634712,2010,10,-1.77
25.15616,26.495035,2012,9,20.43
-44.883686,-12.919482,2016,12,-0.2
43.251877,-47.330074,2009,11,17.51
-7.665612,-57.52688,2011,9,3.9
-60.035034,19.63122,2010,1,-4.07
65.952805,7.98808,2016,6,20.19
-20.268808,-63.906494,2013,11,3.58
22.976841,40.36646,2015,10,18.02
10.104328,43.91589,2014,2,16.73
-80.663,-2.5338879,2013,11,-5.09
18.192348,41.032032,2015,10,17.7
28.247965,49.89633,2015,4,17.97
36.846935,-7.5997047,2012,12,10.81
-29.425587,-28.1493,2010,7,-4.01
-53.116554,14.834282,2015,4,-2.43
-61.635727,-5.7701645,2013,12,-2.54
-33.420746,38.70398,2014,3,8.51
64.66917,50.06974,2013,3,29.41
14.703847,-5.5377555,2011,1,14.85
-43.51322,31.31775,2016,3,-1.2
18.210388,31.72308,2011,11,19.12
64.65266,-27.615984,2013,6,19.19
-40.482456,-46.503605,2010,2,-13.64
-32.1003,-7.2165256,2010,7,5.15
-40.750698,-46.252583,2010,2,-11.71
-0.45269224,-36.018658,2009,6,7.22
-44.630966,-61.861134,2016,4,-5.47
0.7330011,-11.702586,2010,3,13.11
19.112032,30.511091,2011,10,18.13
48.50855,42.37936,2009,5,23.92
-17.910194,10.051015,2013,6,7.14
-77.05586,1.6157918,2010,11,-3.97
43.32663,-3.3051324,2016,12,14.07
-58.38147,-6.7533484,2016,9,-2.5
-63.36264,4.937557,2015,11,-1.79
42.49436,22.7705,2016,5,17.67
56.45918,-5.984251,2014,3,19.33
55.622086,-14.207806,2013,1,19.16
-87.28823,16.327831,2012,1,-11.35
59.603596,48.17987,2010,9,30.61
-44.000168,51.58132,2015,6,3.62
-37.050552,20.044308,2016,9,2.35
44.431828,-18.697887,2011,3,13.74
-30.156353,-6.872573,2010,8,4.78
-15.973575,17.261118,2015,10,4.13
13.274289,3.6184058,2010,3,17.62
12.832088,-34.58279,2011,6,11.54
2.7012882,16.349949,2009,4,15.18
-31.50924,3.0163708,2009,9,2.11
23.227993,17.94637,2013,10,13.63
48.03982,-34.60804,2015,7,13.88
3.970102,46.4028,2016,4,12.88
-77.417145,11.281118,2010,7,-6.12
-28.133596,52.082623,2012,7,2.56
-14.323051,23.544697,2014,9,8.78
64.27391,48.541935,2015,2,30.86
42.151215,49.086803,2013,6,21.06
21.350386,24.249985,2009,8,15.95
-25.820318,14.130854,2014,9,6.0
22.51701,23.736895,2009,9,19.2
23.733559,-49.54748,2009,11,10.57
-4.246524,-29.501905,2012,1,9.45
-7.592726,32.64522,2010,7,13.13
-28.28384,26.856218,2011,11,1.73
-8.789809,16.271477,2011,3,2.02
61.283634,21.786318,2012,1,21.21
18.821672,15.731861,2015,10,14.4
-29.114779,8.886731,2012,8,3.24
-26.843533,20.033545,2012,8,3.99
40.6387,-45.387913,2012,10,16.64
-43.469162,22.020777,2015,1,-1.34
63.603127,46.5045,2014,7,28.57
-55.865948,12.616161,2012,6,2.48
39.776623,-29.098228,2016,8,17.21
-23.618412,18.421207,2010,9,5.62
49.213203,-9.083545,2016,1,15.86
-5.0329337,-64.23881,2016,11,7.72
-49.624905,43.224644,2013,4,2.71
57.700325,-9.6570635,2012,1,19.55
-48.612526,-18.009142,2016,12,1.56
-42.85505,1.3145669,2011,5,3.04
-46.91598,48.283802,2015,4,2.41
-51.33841,10.849904,2016,4,-0.8
-28.207397,-40.67584,2009,12,-1.1
-65.10988,3.7620687,2013,12,-5.26
-51.947624,14.127075,2016,6,-4.55
-14.697552,48.248024,2011,11,6.72
17.77421,52.97935,2015,8,15.0
14.935854,26.787355,2013,11,15.06
-19.96548,54.913555,2016,9,6.94
-28.066584,-40.6883,2009,12,-1.09
0.84972346,35.922794,2015,7,12.45
-45.166424,-58.86377,2013,3,-1.74
13.9337225,-46.94731,2014,7,9.54
-60.029335,19.621683,2010,1,-3.97
-27.85917,-47.857944,2015,10,5.58
56.32144,48.69368,2014,4,27.93
-1.3351914,-49.022118,2009,9,3.31
25.325672,2.0352693,2010,7,15.49
-33.65461,15.805296,2016,8,5.0
34.314857,8.996703,2010,7,15.25
-37.085617,-51.3315,2011,3,-0.66
47.641678,-24.043425,2013,1,12.68
34.959755,7.2215986,2010,6,17.25
61.026466,26.801054,2015,3,27.01
-22.26314,1.8523932,2011,6,9.09
-71.71285,25.971636,2011,4,-5.2
27.553953,-30.058846,2016,8,12.26
-65.1503,27.576681,2010,5,-4.29
-2.512712,-36.79338,2009,6,7.96
29.066706,-33.345272,2016,10,14.19
-12.255039,-42.329426,2012,6,-2.31
44.186035,17.602173,2015,3,20.02
-1.0338974,-7.878951,2012,2,9.68
31.438425,-17.41292,2014,7,12.69
41.82439,-20.367676,2013,6,14.92
-21.220451,19.311506,2015,11,6.52
47.271496,-28.328016,2016,3,14.27
34.31289,26.611166,2009,7,20.68
-0.44078523,-7.4445906,2013,3,8.63
-19.197155,54.214863,2014,9,7.74
61.670162,12.915414,2010,3,18.97
47.280247,-30.291645,2016,5,14.22
47.89881,-34.61666,2015,7,13.93
1.917748,8.801049,2009,1,13.93
48.339138,43.144756,2009,6,23.4
57.30281,29.719288,2011,3,24.85
-83.425964,0.3947379,2009,12,-2.34
-43.98069,31.07834,2016,3,-0.97
-25.513014,12.541934,2015,8,2.81
9.310587,-55.836964,2014,12,7.15
-8.232011,-5.777018,2016,5,8.19
31.648655,11.44118,2011,6,16.87
-4.009262,-15.778169,2009,5,10.61
59.5124,27.19916,2012,1,28.37
-38.192383,34.736015,2016,2,4.93
-50.87043,39.877087,2013,2,-0.87
58.202835,-20.187365,2011,5,17.01
22.48029,-6.6357822,2013,4,11.11
45.732178,-34.934864,2014,7,14.15
-78.66422,4.6921144,2010,8,-6.73
11.771588,-16.005781,2009,4,10.63
-8.226963,12.77105,2014,3,4.07
40.96548,6.393033,2016,7,16.41
-82.97514,15.935332,2012,10,-11.16
4.847712,-64.65494,2016,10,6.77
25.33022,18.306673,2011,11,12.94
1.1163678,-4.769662,2013,3,6.99
-76.3734,7.9182796,2010,8,-3.83
-10.544647,35.142315,2009,4,10.96
-24.444254,-10.490872,2011,11,9.43
69.410194,0.29845512,2012,5,24.62
67.16828,32.635033,2010,1,24.61
1.1069596,-6.476925,2012,5,9.55
-27.466461,-38.880917,2011,10,2.61
-17.506199,-59.08775,2013,12,-0.83
75.41361,-7.4996333,2015,12,23.03
-16.61358,17.865776,2015,11,5.2
75.33148,-7.48594,2016,10,23.5
40.56975,15.418277,2014,2,15.91
-14.4538765,-65.12686,2013,7,1.48
57.72612,43.758953,2009,8,27.99
-66.43096,4.126907,2010,12,-10.94
-22.622225,-66.14203,2016,8,3.85
-83.77358,21.405262,2012,4,-11.05
46.531456,-27.190575,2015,5,15.46
-77.53534,2.5312512,2010,10,-5.93
-14.44798,3.0490496,2012,3,3.2
24.424097,7.337716,2010,7,12.89
46.762283,-31.249271,2016,6,13.09
-60.963303,15.42379,2013,1,1.78
-26.33921,34.683537,2009,10,1.94
56.596897,43.616978,2010,6,26.97
30.30085,-49.101246,2011,9,11.47
33.07007,-40.263786,2012,11,13.14
10.749173,38.66771,2010,6,15.39
-42.94041,13.409352,2013,7,0.15
-67.24423,26.452549,2010,2,-6.48
-56.5267,-2.3655307,2012,7,-3.2
-76.99438,10.667225,2010,9,-6.79
23.648766,-34.085815,2016,12,11.48
-57.88732,14.995047,2013,2,-1.21
66.972115,5.266077,2016,7,20.63
50.228256,27.518707,2012,8,22.38
15.623977,-45.214394,2013,7,10.12
11.981405,2.3098722,2009,4,13.2
10.137981,-7.19264,2010,1,12.33
14.902399,26.77882,2013,11,14.53
57.05335,32.768185,2015,3,26.43
37.214085,-45.05557,2011,12,12.37
5.3306184,24.5949,2009,11,15.67
-36.62173,39.017235,2014,4,7.72
-80.17696,-1.7350634,2013,12,-1.94
-1.9644128,1.456381,2010,4,7.92
60.281853,36.273758,2013,7,25.68
-23.8415,46.814964,2014,6,9.09
-3.645656,-33.90404,2012,5,7.34
67.81132,6.8876963,2012,8,20.63
0.07306519,-54.574184,2012,12,8.36
-47.12419,26.029455,2013,2,1.28
-8.062684,10.04335,2016,5,6.33
-40.832813,3.8308477,2009,3,3.75
-58.29179,31.351715,2009,7,-0.22
27.210577,39.759457,2015,11,23.58
-20.655493,-59.908966,2014,9,-1.24
53.105526,27.044872,2011,5,22.8
53.71526,17.086945,2014,7,20.99
57.546917,22.777445,2011,3,23.78
36.534725,-53.625343,2009,7,12.64
-26.401209,11.594662,2015,8,2.03
-29.027634,-35.28656,2010,9,9.42
-43.6073,49.257442,2015,4,2.61
-48.421246,-17.891594,2015,12,1.56
-24.168228,24.078724,2009,12,1.63
-25.21332,56.431503,2010,1,6.44
37.14567,36.428852,2012,4,20.81
-61.90438,34.93972,2010,1,-3.97
-23.608723,-47.90869,2011,11,3.94
41.838814,24.039806,2016,5,18.06
-82.867325,20.493736,2012,5,-15.79
-30.247896,-64.58329,2016,2,4.94
-15.431744,51.353,2013,10,11.17
-10.997564,-68.027466,2014,9,0.61
7.1306005,-65.28202,2016,9,7.19
-32.642,38.32584,2014,1,9.27
-48.044685,7.864567,2013,6,0.74
-73.98714,-0.5229309,2010,12,-7.41
26.76741,44.19316,2012,10,17.29
36.43013,-44.2257,2012,12,12.15
67.94093,46.787777,2015,5,28.23
0.12006273,-20.84854,2012,1,6.39
19.010094,20.768684,2009,10,13.15
-74.636734,-4.773359,2009,12,-0.4
-20.004187,26.212921,2011,12,7.4
60.436,36.31838,2013,7,25.94
-14.969788,-61.49651,2015,11,0.89
-10.465685,-71.790016,2016,7,2.57
-61.104248,-4.7342467,2013,9,-3.21
-42.860733,-64.171425,2016,4,-6.92
36.59162,3.0181024,2010,6,13.97
38.882107,-4.5943317,2015,9,11.74
36.73262,-13.938673,2015,9,12.72
-35.09592,-62.36176,2015,3,4.38
-38.244003,17.424864,2016,8,4.08
-27.145267,-10.430834,2009,8,10.52
-57.3391,-6.7864804,2016,8,-1.49
20.024591,-54.177418,2010,11,9.11
63.445793,49.641914,2013,3,30.96
-80.60491,9.059267,2010,9,-2.2
11.746023,-54.28526,2012,11,8.66
-65.700806,30.517025,2010,3,-5.51
-45.020893,20.720697,2015,2,5.0
-46.348392,27.243694,2012,6,1.22
-64.32875,25.232616,2010,4,-4.06
44.824574,24.70359,2014,4,21.38
32.52137,53.11247,2011,2,19.96
34.836967,-56.046913,2009,6,13.65
-7.8774886,-7.5271792,2013,6,9.45
36.705185,18.884342,2015,9,16.53
-64.93485,-5.497544,2011,12,-0.93
21.85799,53.62779,2016,10,19.75
-15.089082,-45.406574,2015,11,5.6
-24.212173,13.995607,2015,12,4.95
-63.66259,44.569683,2011,8,-3.38
48.450546,-30.19052,2016,5,15.24
-43.080276,44.62818,2015,3,4.64
-6.529197,-62.79479,2016,12,5.74
53.642914,-24.4378,2009,1,14.85
15.524434,-37.74693,2012,7,8.61
-22.497929,-55.265026,2012,8,-8.62
-77.75438,5.298264,2010,8,-6.69
11.959698,-54.24943,2012,11,8.44
59.9593,48.676865,2010,11,33.92
15.526241,49.581455,2015,9,13.89
-56.29252,40.640392,2010,3,1.7
15.970518,46.52077,2014,11,11.49
32.38388,0.11466238,2011,8,13.14
59.66559,-24.157225,2009,3,17.33
0.75013185,-37.654617,2009,8,5.88
-41.882587,25.856596,2013,6,0.41
42.6922,21.031752,2016,3,17.56
-9.659332,-8.963654,2014,5,10.19
19.13525,49.329933,2016,5,16.52
28.643883,13.036391,2009,4,21.38
-80.97382,-2.2332172,2013,11,-4.84
6.363329,-12.743021,2009,1,12.06
41.381447,6.9086094,2016,9,16.93
68.20414,-0.9904482,2013,7,21.03
-41.901196,24.076344,2016,4,-2.67
41.162777,23.323055,2016,4,16.02
31.40021,-2.492589,2009,10,11.12
-27.028015,55.820724,2012,2,11.63
-25.727034,13.685653,2015,9,5.74
27.497997,-27.084303,2016,6,12.0
-47.165,20.44513,2014,3,4.99
-8.811242,-37.916878,2009,5,3.37
6.6244283,-64.47162,2016,10,5.62
-48.54155,15.533689,2014,4,3.05
-1.9049275,-50.196938,2009,10,5.08
40.399956,-2.3863022,2013,9,14.21
-68.97189,4.567269,2010,6,-9.92
60.122894,18.132532,2016,4,23.24
62.809315,43.976334,2016,8,27.81
-53.52768,-3.8343852,2015,7,-4.9
18.873346,-16.69071,2013,2,13.28
-1.1495881,3.5684216,2011,1,11.99
-57.4688,14.485046,2013,3,-1.39
-15.246859,54.401844,2014,12,12.25
26.072275,23.84053,2014,12,18.65
-41.836884,26.42973,2013,6,1.85
43.540993,16.777979,2015,2,18.42
-79.09344,7.697298,2010,9,-4.34
20.52018,36.72655,2015,10,18.73
11.485126,43.56135,2012,1,18.0
28.54035,-29.594643,2016,8,13.14
-12.920944,45.785034,2014,9,10.67
-26.064243,-4.791824,2012,12,6.22
-6.151465,-63.368526,2016,11,6.4
31.303217,5.2416635,2011,5,15.52
-4.9988117,-55.361195,2009,9,5.4
-51.22988,39.888283,2013,3,1.3
26.922436,24.389208,2011,12,20.06
13.506678,-37.872833,2009,7,9.92
24.701004,20.49492,2011,9,14.43
46.223274,-36.33538,2016,8,12.54
9.838409,-38.236816,2011,7,12.49
-23.21219,-47.979836,2011,11,2.11
-14.892454,0.8813056,2013,5,6.51
-64.30775,0.7729492,2011,10,-3.81
-33.05303,39.973816,2014,3,10.61
53.86077,44.112003,2011,4,24.7
25.398806,-40.36151,2012,8,15.19
-2.0616999,-12.062273,2012,1,10.38
69.36859,-1.6049893,2013,6,25.57
39.377106,-28.86597,2016,8,17.13
52.685795,0.5406728,2012,7,18.31
12.193942,-6.059418,2011,2,12.06
-22.959297,37.427696,2011,8,8.11
-30.407505,51.853687,2015,2,4.58
-39.092735,-50.1505,2012,1,-4.27
-32.054398,12.446902,2014,10,5.03
-42.60219,47.146145,2016,5,5.93
19.380653,-26.796335,2015,4,10.32
49.567104,-29.404106,2016,4,17.45
18.612398,-53.944813,2011,12,8.05
9.120977,-53.22163,2013,12,8.49
60.213604,17.641102,2015,4,21.45
49.907837,-1.4391555,2012,5,14.01
62.748547,-27.822605,2012,6,16.77
65.16948,1.5207567,2012,3,19.69
-44.21129,-54.108253,2014,3,-2.64
-13.562063,-57.741158,2011,10,2.1
40.670338,51.965397,2013,7,21.41
52.53699,-1.2494869,2013,8,16.59
-11.099193,-28.492058,2009,3,1.29
21.083569,15.2500105,2015,10,14.13
29.876036,50.167126,2015,4,18.73
-3.0390453,-54.10166,2009,10,7.1
2.7955396,-66.93689,2016,9,9.72
-77.87259,10.70472,2010,7,-7.0
40.484028,-45.77405,2010,9,16.63
31.60221,26.337831,2011,7,20.78
14.539454,-26.58285,2014,2,7.32
-51.901764,28.811182,2010,1,-1.97
34.24507,28.731247,2012,9,20.44
-54.66728,7.9336514,2013,8,0.81
-52.46561,20.56308,2015,4,-2.79
0.71037525,8.570817,2012,2,14.91
-52.37251,1.4769017,2015,5,-3.12
-9.763439,-55.053345,2011,12,3.44
9.041446,34.029354,2016,7,15.85
6.8316875,-66.68158,2016,8,6.7
-14.85091,29.455084,2011,4,5.45
19.919,2.5234041,2012,11,16.33
-46.825222,41.352444,2013,3,2.27
-81.07198,18.908657,2012,12,-17.67
-18.601557,-30.839014,2011,7,6.89
34.734123,-30.044922,2016,9,15.18
41.00292,18.701878,2015,4,15.1
-69.55223,24.218853,2010,5,-11.39
46.422947,-24.950136,2016,4,14.81
-44.59411,51.0176,2015,5,2.0
42.421593,14.290654,2016,3,15.28
64.74083,4.77764,2013,7,17.14
-31.95007,-0.08419457,2009,9,4.06
38.839405,-31.180056,2016,6,15.78
-17.306253,20.57718,2012,9,5.6
53.85354,21.023129,2011,7,23.05
-1.7268285,-36.70379,2009,6,7.78
-5.2384515,-35.189384,2012,2,10.15
23.951492,3.7183092,2010,8,12.76
-38.80766,-4.2766986,2009,5,-0.82
13.533436,12.680508,2012,6,19.83
-48.020676,-18.88141,2016,11,2.47
10.933467,-11.772746,2010,2,12.44
16.435747,-5.0236163,2013,2,13.84
34.344334,35.559715,2014,6,19.92
60.258213,17.059288,2015,6,22.28
24.009901,-47.337467,2009,10,12.11
-17.985735,-11.276116,2014,12,11.65
-33.721478,15.813258,2016,8,4.57
10.641597,31.834702,2015,9,13.55
13.631509,-38.340233,2010,7,9.22
28.069086,26.975317,2009,12,18.78
0.93042225,5.525559,2012,3,10.53
22.440672,29.97719,2013,11,17.9
65.659775,-18.832577,2012,8,17.68
-7.1838913,-49.210148,2009,11,4.57
12.954422,-16.860983,2009,5,10.52
-26.6097,28.001272,2009,11,0.03
-53.273228,-11.057018,2014,12,0.52
25.16456,22.021475,2009,10,16.07
-22.62744,48.674683,2014,7,8.8
-31.940783,-67.72765,2016,4,6.39
-60.805466,31.532509,2009,4,-1.44
-3.1604385,-66.38316,2015,12,5.02
41.07827,18.794012,2015,4,15.91
-30.09084,-7.007537,2010,8,4.72
65.61543,30.211697,2012,4,23.95
65.00026,44.22061,2016,12,30.44
-31.099665,-66.81389,2016,4,5.19
-7.521517,-34.548996,2011,1,7.69
0.28634134,28.419756,2011,9,13.63
53.750076,8.1796665,2011,10,20.88
59.059845,29.877314,2013,2,27.4
-36.09223,-3.5058656,2009,6,3.23
-65.68648,-2.528592,2010,12,-5.63
-28.479939,26.662203,2011,11,2.49
19.074911,27.63949,2011,9,17.51
-61.702457,44.487053,2011,7,-0.63
-9.947238,-39.099903,2010,5,0.02
23.26411,-34.485504,2015,10,11.1
0.55133766,18.949938,2014,2,13.82
57.799232,2.7610333,2010,1,18.85
29.578213,-50.71708,2009,8,11.33
35.493702,-55.948174,2010,5,13.36
-58.056984,14.960717,2013,2,-1.14
-12.260005,-26.988045,2012,4,1.6
-1.6168103,-49.146866,2009,10,4.06
30.319756,-53.268517,2010,8,13.28
-16.50066,1.3173519,2012,4,6.85
6.959041,24.540543,2009,10,17.38
2.5280244,46.966747,2016,1,15.69
-77.73869,20.211765,2010,9,-9.2
63.257034,34.114445,2009,3,27.08
-45.822308,38.176243,2014,5,4.3
58.3723,-19.640003,2011,5,17.97
62.13579,-19.045115,2010,7,17.39
3.5355926,-49.72436,2012,8,7.14
45.25586,-38.95099,2013,8,12.83
2.6877763,-43.111176,2012,9,12.36
-19.176128,21.597973,2010,9,8.36
-63.231007,-2.4313722,2011,9,-4.15
49.221386,44.030407,2009,6,25.27
-3.3134198,-58.353817,2012,9,7.33
59.288223,19.17938,2016,5,24.87
18.074484,50.995956,2015,8,15.7
-13.645986,-45.475628,2012,9,-0.09
18.458296,49.30828,2015,7,17.88
-32.375584,22.513247,2016,12,4.78
-21.081593,-49.22502,2009,9,0.35
-50.30966,3.0714242,2016,1,-1.96
9.205137,32.814503,2015,8,14.57
-65.25937,27.7464,2010,5,-4.23
61.837875,19.538862,2015,2,25.15
-46.526173,18.33069,2014,2,2.78
-36.554665,35.912315,2015,2,2.2
20.770893,-19.44414,2016,1,13.21
42.710476,53.39292,2013,9,23.65
-82.86915,3.3063421,2010,9,-6.29
-8.668052,-34.60882,2009,1,4.67
-65.67265,21.653923,2009,1,-4.03
-22.293518,26.456972,2011,11,7.06
-28.606844,-10.013872,2009,7,8.09
37.729084,-31.917171,2015,8,17.01
-37.621166,-65.1452,2014,4,-0.22
-5.9999146,4.3009872,2014,1,12.53
-57.254234,6.809467,2013,6,0.43
71.8194,1.0997367,2012,7,22.71
13.370487,13.558676,2011,6,19.55
-12.161314,41.2717,2010,4,12.46
-59.398808,12.178509,2013,2,-0.21
53.641663,-23.289425,2010,1,15.3
12.8098545,-6.262619,2011,2,12.39
-13.356453,50.01646,2014,12,8.99
69.21191,30.847906,2012,1,20.83
-3.7904835,-21.75495,2010,3,8.8
-18.57088,9.633806,2013,6,6.36
-18.557928,-65.03245,2011,9,1.68
-50.553696,-6.0182033,2015,7,2.03
31.227556,-2.5284526,2009,10,10.89
39.78765,-40.873318,2014,12,12.63
-5.352131,43.11679,2011,1,12.82
65.52994,34.135548,2012,4,25.46
-2.7680583,40.921074,2011,4,6.11
10.53756,43.175636,2011,1,14.72
26.33945,44.73951,2013,11,17.25
-9.638983,-51.68336,2012,10,2.3
-77.33931,-1.3265257,2011,12,0.44
-1.7669789,-41.83006,2013,9,10.67
-52.046227,11.405355,2016,5,-2.41
-5.3273454,-21.115404,2009,5,9.89
-32.284946,47.451973,2013,3,2.4
59.459328,-24.255373,2009,3,16.31
-2.663669,-57.49257,2012,8,7.39
-50.06926,-6.9415584,2014,8,1.66
-22.79998,26.779222,2011,12,4.32
4.589783,53.4243,2015,7,13.82
-54.346863,27.680023,2012,1,-0.29
-16.872482,10.242592,2013,5,6.69
76.922195,-12.410081,2014,11,22.31
41.197758,52.232635,2013,6,23.12
5.689425,12.629381,2009,1,15.77
78.803566,-10.989373,2014,10,26.0
-23.953312,-39.73372,2010,12,2.94
0.65594196,-7.742317,2011,4,8.81
32.464706,36.202427,2016,6,18.57
-38.920498,40.01142,2014,3,6.16
-24.035488,-59.531277,2016,12,-0.7
-29.024452,-35.29472,2010,9,9.3
27.150314,-36.197186,2013,11,11.5
-78.14277,7.1737223,2010,7,-5.79
-13.042934,-41.880844,2012,7,-3.5
25.433334,36.0971,2015,11,22.23
27.438555,-29.306545,2016,7,12.75
-4.484385,51.236057,2016,9,11.62
-40.100243,17.892748,2016,7,1.31
-29.299002,-48.219738,2015,11,2.65
-4.7960434,34.803898,2010,6,14.43
-86.704475,16.521801,2012,2,-14.61
-33.258278,-61.72466,2016,3,2.85
23.781925,-5.9125795,2012,7,9.13
-12.386385,-43.732475,2010,5,-3.76
41.462173,44.95307,2014,2,19.13
23.582396,42.01075,2016,10,20.11
-8.930251,-31.672281,2010,1,5.8
36.838593,-35.380985,2015,9,12.53
64.73621,42.624462,2016,10,27.8
-17.616539,55.995647,2014,7,12.92
58.889206,24.145132,2012,2,23.46
34.702213,7.866415,2009,6,17.0
19.666399,-28.068302,2015,6,10.71
-56.014786,30.482336,2009,5,0.5
63.053596,-25.498486,2010,5,18.84
-12.9898615,40.540657,2010,4,10.19
59.90093,-17.903824,2010,5,18.83
-12.922208,-58.272427,2011,8,0.3
-25.038363,32.99313,2009,9,1.15
8.404631,-57.129574,2014,12,4.77
-27.381254,-14.222963,2009,12,8.18
-47.992413,13.363216,2016,8,4.05
-35.097485,11.97697,2014,12,1.11
22.734642,-14.177127,2014,2,10.72
46.955097,7.1685257,2010,8,17.3
-80.18841,-1.6771891,2013,12,-2.34
35.710957,-51.43566,2010,9,12.43
-1.9300573,-30.403742,2012,3,9.95
29.110258,-44.384155,2011,11,15.03
-75.249435,10.42649,2011,6,-0.77
-22.236343,-56.590836,2012,8,-9.73
51.83221,2.1934004,2014,8,16.69
-10.741955,-49.895985,2014,11,2.8
-40.614937,-62.277637,2013,3,-2.95
46.253708,-43.245255,2012,12,12.16
-77.19669,21.856407,2010,8,-11.81
4.24804,-69.25036,2016,11,6.95
-16.196524,-26.995255,2011,7,2.1
14.699032,-5.7229905,2011,1,15.16
38.989853,53.38956,2013,8,22.33
46.587566,3.4206533,2014,10,18.88
65.51801,-7.4225445,2013,4,19.71
-30.373817,40.620644,2012,2,6.62
-23.81431,56.87288,2012,5,4.27
-28.396416,-34.825287,2009,9,8.9
-39.227695,-3.014036,2009,5,0.31
67.12694,-27.308577,2015,6,19.34
-24.163786,-53.50963,2012,7,-7.34
-35.758915,-66.512184,2013,3,2.35
-56.413345,8.2448015,2013,5,1.13
21.320284,12.098586,2015,6,16.71
-53.16242,24.02707,2011,2,4.09
19.014795,52.51837,2015,10,17.69
-31.986237,0.33070222,2009,7,2.23
14.269712,-13.127807,2010,2,12.1
-14.349373,34.367775,2009,3,9.6
11.345374,-17.376999,2010,4,9.04
-22.351696,2.878706,2011,9,12.23
21.08719,12.124982,2015,6,15.51
22.762701,32.44608,2014,11,16.7
55.714237,-12.797139,2014,2,16.68
-9.582492,-45.732403,2011,8,4.5
27.348732,14.435475,2009,4,19.38
27.280573,-51.759094,2009,10,11.95
-32.682205,48.11997,2015,2,4.06
34.357357,-37.04949,2015,9,13.68
-55.35164,12.974306,2012,6,3.28
-25.999178,29.816542,2009,9,4.7
-68.63535,29.265879,2009,1,-5.84
-37.152153,-23.288824,2010,10,8.89
-77.19644,22.388208,2009,6,-13.24
-50.709785,40.697124,2013,1,1.15
26.750582,11.884943,2009,7,18.24
1.7868932,17.361002,2011,3,15.91
20.593657,-7.086632,2013,3,13.1
-19.216885,40.545547,2011,6,8.72
12.887633,39.78819,2010,3,18.54
0.2966161,-41.42267,2011,7,10.77
-34.34078,1.5929242,2009,10,1.58
25.033985,-21.413143,2016,3,15.09
-48.625187,-18.128647,2015,12,1.44
7.1110163,-47.22984,2013,6,7.53
54.090004,42.5134,2010,2,29.92
-0.072926454,-14.832632,2011,2,10.01
46.63659,31.569813,2016,1,22.98
-15.829894,-52.40672,2010,9,-1.92
25.429829,41.227478,2012,11,18.88
-5.1924095,-21.909,2010,4,9.72
-35.244026,-60.091934,2015,4,-0.04
45.410915,-35.502228,2014,8,13.57
7.37994,-57.93777,2014,11,4.41
-82.44884,1.5195144,2010,11,-3.4
32.683662,46.562504,2011,7,22.81
-31.652908,36.53954,2012,2,9.27
37.058292,37.20489,2012,4,20.65
48.322426,-4.5061607,2016,5,17.71
29.961067,-9.737666,2015,6,12.09
21.998716,-20.051064,2016,2,11.05
47.95715,-34.62696,2015,7,14.0
4.6332374,51.518154,2014,5,16.64
64.86914,49.85053,2015,3,29.67
64.92922,-18.446648,2011,7,19.88
19.340828,32.693268,2011,10,21.7
-36.268837,41.359974,2015,1,6.53
60.07913,-7.714369,2014,4,21.03
-23.998756,-43.65371,2011,11,0.47
10.193416,10.182889,2009,5,8.32
24.406712,3.3458414,2010,8,13.99
-25.65276,2.1491985,2012,5,5.11
-6.1856747,-22.053476,2010,5,7.68
33.109783,14.700355,2012,8,18.54
-69.74658,21.172583,2011,5,-6.29
-23.318323,37.616375,2011,7,6.5
30.985392,25.672129,2011,7,19.92
41.678616,7.767106,2016,9,17.82
-23.820028,26.15965,2009,12,4.27
8.330858,-49.98992,2014,9,8.57
46.140778,-32.927788,2014,5,12.88
-80.34957,19.745922,2009,10,-15.93
-76.98681,16.205063,2009,11,-5.16
-33.20424,-64.82916,2013,1,5.67
-63.641663,24.971846,2009,4,-2.05
10.556624,53.079407,2016,11,17.12
-1.8720108,2.5897622,2009,3,8.36
5.9767237,-64.22924,2016,10,4.31
-63.53544,18.58461,2009,1,-3.79
17.638851,-23.765821,2014,2,11.23
43.845688,23.532959,2015,4,20.22
-34.75884,-59.376003,2014,5,0.66
14.502506,0.5765006,2011,4,14.54
-19.112923,22.991783,2012,12,11.24
-73.81482,-0.7049442,2010,12,-6.93
-55.674583,13.6564,2013,5,0.48
