PC1,PC2,year,month,T (degC)
-1.1204704259556793,-0.11340110527637519,2016,2,6.08
-1.0543823393208709,0.7967471982018439,2016,2,6.11
-1.0668695428710324,0.4623592355237051,2016,2,6.12
-1.0529247898409697,0.3567111356780643,2016,2,6.19
-1.048930051225778,0.22005377119154282,2016,2,6.2
-1.0385966987820445,0.3182125204580071,2016,2,6.2
-1.0215591765233352,0.340973725161222,2016,2,6.24
-1.0230067635930207,-0.12192931787038251,2016,2,6.26
-1.039269648293921,0.07346881033639714,2016,2,6.14
-1.0844089287926326,-0.28632380903660365,2016,2,6.04
-1.062287925570986,0.2873486442437476,2016,2,6.0
-1.0785237559217318,0.19746012095307044,2016,2,5.96
-1.059023935089334,0.20168410943226653,2016,2,5.95
-1.102117045628744,-0.43735871144990596,2016,2,5.7
-1.1678394106071075,-0.9003929589871214,2016,2,5.5
-1.208032115209114,-0.5266180827882608,2016,2,5.24
-1.356491927797078,-0.3795542698524822,2016,2,4.72
-1.5055993352539598,-0.35716424659777635,2016,2,4.18
-1.4390128019488584,-1.03650899909349,2016,2,4.38
-1.360710897872353,-1.0242081285554026,2016,2,4.64
-1.3760926475548068,-1.2232318398298805,2016,2,4.73
-1.4229595493566802,-1.3114211068534718,2016,2,4.63
-1.0994995459736663,0.14181384675275838,2016,2,5.84
-1.1069759403374513,-0.062384376501110325,2016,2,5.84
-1.1124929876626695,0.017972573181637322,2016,2,5.74
-1.1420255997462452,0.02162740157368688,2016,2,5.55
-1.1241408138167714,0.17169760202882905,2016,2,5.56
-1.0704383272687907,0.4100933604066884,2016,2,5.74
-0.9998027783043092,0.6904495525492238,2016,2,6.0
-0.953889416958117,0.6691104369004469,2016,2,6.22
-0.9503486546244527,0.2682476592546895,2016,2,6.28
-0.9507659981974707,0.3183501981467799,2016,2,6.22
-0.9635320678677898,0.04314987324956018,2016,2,6.22
-1.0314366398385626,-0.022254831115306933,2016,2,5.9
-1.024476230817223,0.48951575056426305,2016,2,5.75
-1.0561009265944847,-0.04865837390619265,2016,2,5.71
-1.0584283547113473,0.040801504330684774,2016,2,5.66
-1.0552193060355841,-0.0041560647642367695,2016,2,5.66
-1.0322098529110497,0.25552108099926113,2016,2,5.7
-1.0203405678300206,0.1583328886207173,2016,2,5.79
-0.9788541638322706,0.45941857555071286,2016,2,5.87
-0.9782435432789199,0.2630345584220829,2016,2,5.9
-0.9757179239907235,0.13852828724692237,2016,2,5.89
-0.995849122552995,-0.15510921298347638,2016,2,5.9
-0.9678214849238754,0.021242451229452494,2016,2,5.95
-0.9483799402741272,-0.09982166466609518,2016,2,6.07
-0.9398556748717122,-0.3665988220370405,2016,2,6.14
-0.9610323361761477,-0.4737507779048088,2016,2,6.11
-0.9441565029382011,-0.15910925044776017,2016,2,6.07
-0.931306212647216,-0.056942563733631366,2016,2,6.14
-0.9105967869428853,0.1333734390698544,2016,2,6.18
-0.9402461959375337,-0.029941656843218572,2016,2,6.06
-0.9167814785512544,0.3715850821251839,2016,2,6.0
-0.9594954274940309,-0.2289851845938351,2016,2,5.94
-0.9464300051959665,0.07318310261150422,2016,2,5.92
-0.9784876022968659,-0.17884994180198416,2016,2,5.82
-0.9379793362724517,0.22511905351120232,2016,2,5.87
-0.9720908788088737,-0.5170113158452925,2016,2,5.9
-0.9267026622477925,-0.1313556876386223,2016,2,5.99
-0.8839677508889356,0.24904434819735305,2016,2,6.08
-0.8725001947558493,0.3773533571072224,2016,2,6.14
-0.903694906558006,0.043194306307193425,2016,2,6.09
-0.9177870208114567,0.4946601733407223,2016,2,5.92
-0.9753627481325811,-0.31908057762763,2016,2,5.84
-0.9790362646849856,-0.44998340086748967,2016,2,5.87
-0.9936677935285988,-0.9632001325080606,2016,2,5.93
-1.0087179554951609,0.5578169457581361,2016,2,5.76
-1.2641904198642757,-0.672438193558285,2016,2,5.18
-1.3065548475377442,-0.24053795642409964,2016,2,4.94
-1.3604930072784698,-0.6381267117091921,2016,2,4.87
-1.3377272332073398,0.06010498258908391,2016,2,4.89
-1.4440806329951257,-0.018105137428634507,2016,2,4.62
-1.5651715440262322,-1.140824318030018,2016,2,4.48
-1.5586217905794781,-0.9120337680951219,2016,2,4.46
-1.5704768285327335,-0.04723774986810248,2016,2,4.38
-1.6491271647593588,0.42338029808733496,2016,2,4.29
-1.7531076839188153,-0.10914743044911769,2016,2,4.15
-1.7925816376349888,-0.23466728933929634,2016,2,4.03
-1.8421134417333012,-0.4442853139512479,2016,2,3.95
-1.8477782693462939,0.11849634723777733,2016,2,3.85
-1.8506309811618282,-0.138063165549735,2016,2,4.04
-1.8180436307393244,-0.14495777085018519,2016,2,4.29
-1.8890865885579167,-0.70317592149054,2016,2,4.1
-1.794420785099786,0.12365235977271755,2016,2,4.37
-1.7752087248067043,0.21088514305332434,2016,2,4.55
-1.7822265551259875,0.34939348169941997,2016,2,4.55
-1.778779845503824,0.24471867377519546,2016,2,4.6
-1.7695652493501326,0.4994741102809459,2016,2,4.65
-1.793613064033445,0.24698453661924102,2016,2,4.59
-1.7981173182226238,0.11238555683842315,2016,2,4.63
-1.8047275736325132,0.5691761867557773,2016,2,4.54
-1.809215617874881,0.611038223358605,2016,2,4.49
-1.774603284841196,0.4785827913308353,2016,2,4.65
-1.6950263490983088,0.12836738776384102,2016,2,5.05
-1.5971069274849454,-0.1888624145262914,2016,2,5.41
-1.6113482359856888,0.8796059825908263,2016,2,5.3
-1.6595119187011513,0.6204880013341071,2016,2,5.24
-1.608362204501412,0.22712210386896597,2016,2,5.49
-1.5228933482850757,0.7602974415296105,2016,2,5.85
-1.5616120567510765,0.5005314266406281,2016,2,5.71
-1.6598279931793534,0.7405663762636212,2016,2,5.26
-1.6979260239209175,1.3884289052383856,2016,2,5.06
-1.8053852237412638,0.41523171465123243,2016,2,4.83
-1.8002736234337162,0.08658735541264524,2016,2,4.92
-1.7631052508871083,0.5568685192995566,2016,2,5.03
-1.7182852681902592,1.2041175361240595,2016,2,5.07
-1.6894631368262434,0.9472421754229691,2016,2,5.24
-1.6879196864112853,0.9833240768487589,2016,2,5.33
-1.638316516491933,1.6927810743100096,2016,2,5.45
-1.6847391901828954,1.3826069191292898,2016,2,5.43
-1.6994497780104103,1.4839273512413784,2016,2,5.4
-1.7837189359576004,0.6683081491212145,2016,2,5.2
-1.7832277837994148,0.1427672177468916,2016,2,5.2
-1.8794978252181362,-0.03432089859443785,2016,2,4.82
-1.8317628769574963,0.15222526385957985,2016,2,4.9
-1.8483037218965883,-0.01344063755211894,2016,2,4.81
-1.8877496120389488,-0.015465096968513309,2016,2,4.72
-1.9931485353099736,0.005504552522831663,2016,2,4.29
-2.069591059571634,0.31214260038761804,2016,2,3.85
-2.1129309772755356,0.05772898885071137,2016,2,3.7
-2.1429721894486637,-0.2124984156113674,2016,2,3.56
-2.1643925498104197,0.0033650969664705075,2016,2,3.45
-2.200021150103625,-0.13726020098635866,2016,2,3.38
-2.2386715785122657,-0.061275571882419784,2016,2,3.21
-2.272063556963656,0.14711633477476657,2016,2,3.01
-2.2981816594312146,-0.09319358932711753,2016,2,2.97
-2.3133102881234042,0.006994608884607236,2016,2,2.9
-2.4302652956633293,-0.3872406664220384,2016,2,2.43
-2.5805982842837203,-0.8482577081383892,2016,2,1.66
-2.6267051828447134,-0.8236250083004248,2016,2,1.57
-2.636465823117842,-0.7519361141993534,2016,2,1.42
-2.7088216653892183,-0.8824468144882409,2016,2,1.12
-2.895558683391723,-0.47117379916102337,2016,2,0.25
-2.9238399889639655,-0.3141249262290717,2016,2,0.07
-2.8805722443467046,-0.4203522317054797,2016,2,0.26
-2.8784550837420535,-0.34287815139916605,2016,2,0.32
-2.9365001867901044,-0.25383110402365305,2016,2,0.02
-3.041221325700619,-0.6752888590947214,2016,2,-0.33
-3.0419368058678,-0.2951156479389517,2016,2,-0.48
-3.04860712975319,-0.8373403693146471,2016,2,-0.49
-3.0879491276004436,-1.2055863752761935,2016,2,-0.59
-3.08037480884484,-1.1627589571424621,2016,2,-0.57
-3.0718883783952395,-1.2475695578612036,2016,2,-0.51
-3.0941888048578137,-1.3232530536468181,2016,2,-0.57
-3.1767383113010474,-0.9834708640899845,2016,2,-0.96
-3.2572748428397365,-0.7225184223465616,2016,2,-1.31
-3.2935075422283164,-0.954511135515203,2016,2,-1.4
-3.3453864158325803,-1.1981693668070725,2016,2,-1.6
-3.3939864725139777,-1.161995577279229,2016,2,-1.84
-3.4085209608969422,-1.4181587239653737,2016,2,-1.87
-3.403610027322542,-1.352466546084503,2016,2,-1.89
-3.3673792783707155,-1.2822856675286063,2016,2,-1.76
-3.304911845600097,-0.8817416101285162,2016,2,-1.57
-3.4124509418514823,-1.0457814317254412,2016,2,-1.9
-3.5584605738102653,-0.9691144569114268,2016,2,-2.53
-3.5272712853615764,-1.2959487190517314,2016,2,-2.45
-3.4987861619566765,-1.1735867466098335,2016,2,-2.34
-3.510661904691974,-1.1929159614091402,2016,2,-2.34
-3.529177754154148,-1.2627377185801554,2016,2,-2.38
-3.520529209804772,-1.3900024274295246,2016,2,-2.32
-3.5207787847331993,-1.3513483872302499,2016,2,-2.39
-3.5628984377510986,-1.4142069055150497,2016,2,-2.52
-3.5743910915480206,-1.1739120581956544,2016,2,-2.58
-3.566543403795429,-1.3734242701265926,2016,2,-2.52
-3.5768585028963193,-1.0552218784164145,2016,2,-2.62
-3.673984441857311,-0.9319626351233378,2016,2,-3.0
-3.8802739769710466,0.7418544087227477,2016,3,-2.69
-3.8968911210916914,0.691687933535905,2016,3,-2.73
-3.913836188715116,0.5839435979466328,2016,3,-2.78
-3.920980453241005,0.5361843007893161,2016,3,-2.8
-3.929811343572514,0.38069965938954325,2016,3,-2.8
-3.9276525847073556,0.467887439958749,2016,3,-2.8
-3.921241115854268,0.822567853705831,2016,3,-2.87
-3.930024123360366,0.8034095025185171,2016,3,-2.9
-3.954849346848171,0.48734690631926664,2016,3,-2.93
-3.950667802449345,0.5776462248884926,2016,3,-2.94
-3.968639705001222,0.2034796702002668,2016,3,-2.94
-3.9680356464852915,0.16854979292375677,2016,3,-2.93
-3.9622052073316985,0.1243007426690824,2016,3,-2.93
-3.9526269969535655,0.3140194926904307,2016,3,-2.93
-3.9551626234585076,0.20719413465232708,2016,3,-2.93
-3.9613581379939133,-0.053075475643852295,2016,3,-2.9
-3.9497112557168395,-0.021902392328080365,2016,3,-2.87
-3.934628172558434,0.12939264357767524,2016,3,-2.84
-3.9247779153952163,-0.049162689801784724,2016,3,-2.79
-3.8976570439133207,0.1615864595035474,2016,3,-2.73
-3.8806013905335837,0.1687485747930911,2016,3,-2.67
-3.871174956972478,0.21744694354391345,2016,3,-2.64
-3.847410575649565,0.20674762898138846,2016,3,-2.55
-3.8332367504299127,0.2085466509979376,2016,3,-2.5
-3.8148319862928677,0.1364786861681689,2016,3,-2.43
-3.7891222602130274,0.2715626245192924,2016,3,-2.36
-3.805463280214523,-0.16720388314856927,2016,3,-2.33
-3.7948998586855494,-0.2592337149504751,2016,3,-2.29
-3.7871183562936785,-0.3736068109927551,2016,3,-2.24
-3.770015637787223,-0.3925144303324207,2016,3,-2.17
-3.7545726405674698,-0.6338912573650242,2016,3,-2.08
-3.731405072380931,-0.5778762584593953,2016,3,-2.0
-3.7208424050272737,-0.6858856088224411,2016,3,-1.93
-3.716710403491035,-0.6074813107084566,2016,3,-1.94
-3.720544918776212,-0.5324431288492003,2016,3,-1.96
-3.71933246560362,-0.4254986602353074,2016,3,-2.0
-3.705863185813773,-0.3139782594685655,2016,3,-2.0
-3.7105578272525923,-0.5087189922604326,2016,3,-2.0
-3.7087943556195655,-0.5254285052023375,2016,3,-2.01
-3.699473765338559,-0.5191907416731092,2016,3,-1.99
-3.711221831959094,-0.5596992986865552,2016,3,-2.03
-3.721104009237191,-0.7330323320466635,2016,3,-2.05
-3.6927827630384704,-0.5536734968979596,2016,3,-2.02
-3.6967395189336214,-0.677416889160325,2016,3,-2.03
-3.686246644045952,-0.6449337559615604,2016,3,-2.0
-3.698400666954241,-0.3836608496947259,2016,3,-2.09
-3.686660321275235,-0.6923282389781698,2016,3,-2.02
-3.6669297917518637,-0.9535945760711145,2016,3,-1.91
-3.6434407850675896,-0.722308049690652,2016,3,-1.91
-3.6212216045413608,-1.0256763676162821,2016,3,-1.78
-3.600279513532099,-0.4330584708109411,2016,3,-1.83
-3.6144568597306117,-0.8310346216046957,2016,3,-1.8
-3.5941788289535324,-0.451932591051684,2016,3,-1.8
-3.605733122348284,-0.8144167676362444,2016,3,-1.75
-3.5993251617141753,-0.7297724496969724,2016,3,-1.75
-3.58842063849342,-0.5782223548996309,2016,3,-1.73
-3.552122783227781,0.06566048900588724,2016,3,-1.69
-3.5477571738407243,-0.007459421097882978,2016,3,-1.63
-3.5392958083126795,0.0501237809509747,2016,3,-1.58
-3.5281207535487806,0.017846352584966193,2016,3,-1.53
-3.4920656640223466,0.5148090214372276,2016,3,-1.48
-3.4697458528590674,0.6102321781049638,2016,3,-1.39
-3.470914533558351,0.9585208501124959,2016,3,-1.4
-3.48039395546405,0.43844304576822385,2016,3,-1.34
-3.455603406239628,0.6400269565247363,2016,3,-1.27
-3.4504723016716747,0.6137884859241912,2016,3,-1.22
-3.4079195010474668,1.0642219066120475,2016,3,-1.15
-3.400054618650391,0.8735447864468053,2016,3,-1.07
-3.3754516508234254,0.8587443246525052,2016,3,-0.97
-3.3478122991720953,0.9968330217641262,2016,3,-0.87
-3.332200939641993,0.7825380966985698,2016,3,-0.77
-3.28459840420671,1.4919856162834477,2016,3,-0.71
-3.252934217584787,1.4629916770393647,2016,3,-0.62
-3.1852282434396053,1.0828353725921438,2016,3,-0.27
-3.163964538450559,1.4714472063871447,2016,3,-0.23
-3.194925059924756,0.9741837338917838,2016,3,-0.27
-3.1866556015727348,0.9161392380051289,2016,3,-0.23
-3.1682515197732433,1.003249791004157,2016,3,-0.19
-3.161856944899372,1.3990087358346528,2016,3,-0.23
-3.1451302148679083,1.1492516774568184,2016,3,-0.14
-3.1353177928324127,1.3696145641616648,2016,3,-0.12
-3.1176212671077126,1.483413790953844,2016,3,-0.07
-3.0879895423684753,1.430827728473998,2016,3,0.03
-3.0785443576029654,2.1205492813735507,2016,3,-0.03
-3.1005339442635362,1.807033164230661,2016,3,-0.07
-3.1124039462004793,1.4660327074697677,2016,3,-0.08
-3.112057326191334,1.3713232597760947,2016,3,-0.08
-3.133060937560221,1.3427395651086178,2016,3,-0.13
-3.1567625457639714,1.7195360901251098,2016,3,-0.3
-3.161118096101456,1.5125930021499725,2016,3,-0.29
-3.158796819490092,1.8216398562225464,2016,3,-0.37
-3.171162011512889,1.4255802181120947,2016,3,-0.38
-3.175772010280652,1.498853265978829,2016,3,-0.4
-3.1869081274004905,1.5778744268912306,2016,3,-0.47
-3.1969680277954606,1.2911642990069063,2016,3,-0.47
-3.1770454123589014,1.5842419984871323,2016,3,-0.49
-3.1812033740721053,1.6427538268944366,2016,3,-0.53
-3.208167343439054,1.2199849404828382,2016,3,-0.57
-3.236182316157039,0.6469355545847579,2016,3,-0.57
-3.213440021335107,1.482167162395378,2016,3,-0.65
-3.2499574157013984,1.6137686577283865,2016,3,-0.85
-3.304635244520282,1.3821602141712892,2016,3,-1.14
-3.342018169932393,1.3951149816137036,2016,3,-1.35
-3.360555024239689,1.2430721936067521,2016,3,-1.41
-3.352507185102785,1.2658942283643677,2016,3,-1.34
-3.3313685187065962,1.6876503979196427,2016,3,-1.3
-3.336308557060407,1.1532718400811,2016,3,-1.2
-3.2830125913925956,2.3684782197888032,2016,3,-1.21
-3.290667520028992,1.985924102947419,2016,3,-1.21
-3.303446092288828,1.867235542513535,2016,3,-1.27
-3.315276806786657,1.2599620941832288,2016,3,-1.23
-3.326369982344936,1.1600602315105322,2016,3,-1.26
-3.3171445391937793,1.3929035870139403,2016,3,-1.28
-3.3450602187640484,0.9937467627102942,2016,3,-1.31
-3.3346293409863317,1.427850436209238,2016,3,-1.42
-3.3735615294852193,1.2524215348573446,2016,3,-1.6
-3.3617478928869904,1.1865663829632789,2016,3,-1.55
-3.3223494093906507,1.5856948931976351,2016,3,-1.47
-3.3226254873898764,1.331469472033235,2016,3,-1.41
-3.325369275047103,1.1614768167709209,2016,3,-1.4
-3.330835757638349,1.0082644084881822,2016,3,-1.43
-3.308327595266909,1.2675799114834054,2016,3,-1.41
-3.3040808847836396,1.4572074207773797,2016,3,-1.43
-3.3166109696633095,1.0948213494581667,2016,3,-1.42
-3.297284062468263,1.4200953448265674,2016,3,-1.4
-3.276602795772582,2.4922237252098567,2016,3,-1.52
-3.2999623129836886,2.0782700558895253,2016,3,-1.58
-3.305212399391018,1.8426862819038987,2016,3,-1.58
-3.3036374538292055,1.9439895829306755,2016,3,-1.62
-3.3250281071682433,1.6106375145016176,2016,3,-1.67
-3.3173376070276515,1.7054444643520532,2016,3,-1.69
-3.3356834813456624,1.2015449886244658,2016,3,-1.69
-3.3124964120885956,2.050460709525677,2016,3,-1.78
-3.3297204708813024,1.9986385647027185,2016,3,-1.85
-3.3477442362880816,1.7145078651596446,2016,3,-1.87
-3.3513288276260225,1.6771573658888332,2016,3,-1.87
-3.349224726577371,1.3879001440337728,2016,3,-1.83
-3.3500563914210466,1.2378493849204455,2016,3,-1.8
-3.3454844351952517,1.5373654313726492,2016,3,-1.87
-3.3353131909029563,1.6635469682853008,2016,3,-1.88
-3.349254603057431,1.6382035081058341,2016,3,-1.93
-3.3598275338318637,1.7235531868888743,2016,3,-2.0
-3.367718011240494,1.4700552933690434,2016,3,-2.0
-3.3559728612827393,1.634258236554669,2016,3,-2.0
-1.6599192065887323,0.07980670428617649,2016,3,5.36
-1.639064813214902,0.164305471008327,2016,3,5.43
-1.6398900107109502,-0.044946286234622594,2016,3,5.48
-1.6662363081370066,-0.6893531224688683,2016,3,5.56
-1.6733547068156591,-0.8539614318546934,2016,3,5.56
-1.640157520003748,0.2932151492972121,2016,3,5.48
-1.8348916596702052,-0.0254348720373481,2016,3,4.6
-1.9496668502060028,0.3701430869416222,2016,3,3.96
-2.0143888808115644,0.7414440990811791,2016,3,3.66
-2.1194395346506885,0.13171200967182628,2016,3,3.45
-2.1308292322301177,0.13354238596581025,2016,3,3.38
-2.146851023587104,-0.07693824087546597,2016,3,3.33
-2.1066766210955317,0.03128943644444528,2016,3,3.46
-2.0990505966409243,-0.07685498308632471,2016,3,3.57
-2.063432836982713,0.4215883243045001,2016,3,3.65
-2.0922122386876514,-0.19136718012090406,2016,3,3.73
-2.1179657559927367,-0.6843374726923596,2016,3,3.74
-2.1233276962585323,-0.6021479084385754,2016,3,3.7
-2.1556212452919925,-0.8070421452763489,2016,3,3.61
-2.1450729781981037,-0.41052479961651206,2016,3,3.59
-2.1530806780566962,-0.7876661418489294,2016,3,3.67
-2.1624374060036313,-0.9586296143047586,2016,3,3.65
-2.120816981187698,-0.18693427000017854,2016,3,3.69
-2.1183653482089104,-0.19463903362167806,2016,3,3.72
-2.0605733596389215,0.9671635303821893,2016,3,3.67
-2.04909822198334,0.7723088875967874,2016,3,3.8
-2.1309756213998523,-0.36796690992980285,2016,3,3.71
-2.1739616093660517,-0.45498417738158214,2016,3,3.55
-2.161207151097432,0.02269553114116561,2016,3,3.53
-2.16574842543364,0.30133797563477316,2016,3,3.51
-2.209008843896818,-0.024478486778290575,2016,3,3.39
-2.230613941278043,-0.12913076793227346,2016,3,3.37
-2.2222636163259737,-0.3055445882988617,2016,3,3.48
-2.2418602305233217,-0.40171131154184725,2016,3,3.41
-2.164948947696398,0.7768258981750088,2016,3,3.47
-2.232198636796094,-0.04132068473922389,2016,3,3.4
-2.2640682237328202,-0.31007934971095547,2016,3,3.36
-2.279430572406729,-0.3620939769298056,2016,3,3.32
-2.332341244720697,-0.7381661980324502,2016,3,3.27
-2.3234408257015224,-0.6617373691069709,2016,3,3.29
-2.3484947773292433,-0.7108277639050082,2016,3,3.16
-2.3519804616726057,-0.8014615756602202,2016,3,3.18
-2.3341271330271334,-0.504700576045382,2016,3,3.18
-2.346272698748011,-0.7074706922270348,2016,3,3.18
-2.3745648615383725,-0.8143761535118685,2016,3,3.17
-2.3131503858129636,-0.1635253577494734,2016,3,3.21
-2.3237987240729034,-0.5176088582338189,2016,3,3.26
-2.3102814070548323,-0.5178149234554704,2016,3,3.32
-2.2830069888100413,0.05130249548966718,2016,3,3.31
-2.238850816115416,0.9290963331257558,2016,3,3.35
-2.239084698882801,0.7360815137894021,2016,3,3.41
-2.2525685239990176,0.7085459247147384,2016,3,3.38
-2.273689403808799,0.30153063431570654,2016,3,3.4
-2.255691696091369,0.5473330176654405,2016,3,3.43
-2.199866257550089,1.1757196943607913,2016,3,3.56
-2.224148500148006,0.3608868107016714,2016,3,3.64
-2.1985099281366853,0.593324729523385,2016,3,3.68
-2.1299552414289282,1.255333135763638,2016,3,3.82
-2.0608897752721322,1.6805153135855442,2016,3,3.99
-2.0395439221531073,1.1441596830687877,2016,3,4.15
-2.024418999442175,0.4331262263642559,2016,3,4.31
-1.9672041712903403,0.7411835003917969,2016,3,4.46
-1.9345698658844834,0.7662736879143136,2016,3,4.61
-1.882791199160709,0.7872793474883821,2016,3,4.76
-1.7919538741316032,2.2214728344664616,2016,3,4.92
-1.7629050820552932,2.264243855732647,2016,3,5.05
-1.7428777038711458,1.9333859043665853,2016,3,5.15
-1.7136041933491413,1.9034311887671156,2016,3,5.27
-1.6926410377865537,1.7034754584163907,2016,3,5.41
-1.683926338083583,1.6968060625668846,2016,3,5.5
-1.6835183695763316,1.2873740449218531,2016,3,5.58
-1.6255260837768402,2.640057177538299,2016,3,5.56
-1.6168356957014762,1.802935985878793,2016,3,5.69
-1.6037485205323458,1.6890500696829625,2016,3,5.77
-1.6169913073269013,1.387374119710584,2016,3,5.77
-1.6536872070714554,1.5077341490313352,2016,3,5.62
-1.6928078382289575,1.427859613010658,2016,3,5.54
-1.6004893652498535,1.9616524249559981,2016,3,5.76
-1.4246647046218628,2.9626007932996146,2016,3,6.21
-1.4048674003692456,2.699453841887682,2016,3,6.35
-1.4184688949518744,2.9561017860577343,2016,3,6.32
-1.5513622738535116,1.953531553672234,2016,3,6.01
-1.6078793541644727,2.4283736371966635,2016,3,5.75
-1.561417814667329,1.8820658341633039,2016,3,5.99
-1.4493447036761467,1.8751830975121762,2016,3,6.44
-1.4042821456543577,2.2076809203360592,2016,3,6.57
-1.4449710476765978,1.9734710290919908,2016,3,6.37
-1.6447447375823003,0.8207703085476371,2016,3,5.45
-1.7320842689494607,0.2433611352500223,2016,3,5.08
-1.6302164146734324,0.23359164825289255,2016,3,5.51
-1.628251365907694,1.2497317510186752,2016,3,5.4
-1.6614083522294703,1.6397119140050394,2016,3,5.51
-1.5534807274250606,1.9798132357547715,2016,3,6.06
-1.5454338618769468,1.803624675707992,2016,3,6.26
-1.6100336494550278,1.5129911136385472,2016,3,5.97
-1.6980217313644852,1.0664661362390089,2016,3,5.56
-1.7142947795086287,1.0824041607651542,2016,3,5.43
-1.7880581283363166,0.7773308914917886,2016,3,5.22
-1.8479447403041078,0.7411343224492094,2016,3,4.96
-1.9297179702182121,0.36383260471613427,2016,3,4.7
-1.9771902930675231,0.27896843748808475,2016,3,4.51
-2.0113343345035752,0.4211544242688432,2016,3,4.32
-2.030674404375328,0.6939563574084638,2016,3,4.16
-2.0712868510561284,0.08727438485896108,2016,3,4.13
-2.0889473489323747,0.4154174491247952,2016,3,4.01
-2.149991713640965,0.36917709725091985,2016,3,3.8
-2.19878229855012,0.3112361496155277,2016,3,3.61
-2.246154613291527,0.2888813690558838,2016,3,3.43
-2.271636074820905,0.6325046317894825,2016,3,3.24
-2.3145819304322632,0.4947168479908884,2016,3,3.11
-2.3643631401580665,0.43205936633769537,2016,3,2.92
-2.3820394680764547,0.4691238374423006,2016,3,2.85
-2.4008192903903116,0.17884498546494612,2016,3,2.87
-2.4587453373615302,-0.18321747893744636,2016,3,2.71
-2.4746613053706166,-0.17039088355747103,2016,3,2.63
-2.462192497854362,0.5026423093531338,2016,3,2.55
-2.511105244920026,0.1998766375424027,2016,3,2.43
-2.510013541285635,0.6085834493551332,2016,3,2.4
-2.5626785655875755,0.13391816546279228,2016,3,2.31
-2.558650426669263,0.7239322810757678,2016,3,2.22
-2.5572630819523265,0.8891421977382632,2016,3,2.18
-2.5513352625363606,1.0642305074236356,2016,3,2.16
-2.569709517019756,0.585798930021169,2016,3,2.22
-2.508660910994089,1.3141150936612214,2016,3,2.36
-2.5043134549042474,1.1898733836466064,2016,3,2.45
-2.5355451402011933,0.8900601254617821,2016,3,2.41
-2.5521099486076873,0.7988896238620882,2016,3,2.36
-2.5653598741844297,0.5198707449438458,2016,3,2.35
-2.570583565854377,1.1423820922942283,2016,3,2.27
-2.5959303149793036,0.7856778490405347,2016,3,2.26
-2.605997712206519,0.8806615487520923,2016,3,2.24
-2.6399749075030083,0.7097697836977728,2016,3,2.16
-2.625600193002059,0.9915936147825549,2016,3,2.13
-2.596047079507966,1.2749977476198124,2016,3,2.19
-2.574380102616112,1.511564485646331,2016,3,2.22
-2.5609877104187695,1.2496663926774627,2016,3,2.3
-2.5046626500593425,1.6763896991138585,2016,3,2.43
-2.501329558970012,1.4135192914385477,2016,3,2.53
-2.4741068149233425,1.421015863813539,2016,3,2.61
-2.4680232521661583,1.2592862189439284,2016,3,2.68
-2.4442947483650688,1.7277726255055446,2016,3,2.67
-2.451389984369554,1.4921962823887216,2016,3,2.67
-2.3890625509564654,2.1272786507137282,2016,3,2.81
-2.3690965003279216,2.1964200136961765,2016,3,2.87
-2.4229385695025183,-0.7428531723772248,2016,3,1.74
-2.4452659688695655,-0.790384791286642,2016,3,1.66
-2.4525746423372285,-0.6879388932662214,2016,3,1.61
-2.461143406772979,-0.41443452270853126,2016,3,1.55
-2.4637016537657415,-0.46372429907352125,2016,3,1.57
-2.4860975277335755,-0.48745428055385037,2016,3,1.49
-2.490497239848311,-0.6218830159903413,2016,3,1.48
-2.489689695033056,-0.5066869039000232,2016,3,1.45
-2.5143437169303557,-0.5389641331513562,2016,3,1.36
-2.554747926054818,-0.6188720493177438,2016,3,1.21
-2.5764527178925425,-0.6899387589358231,2016,3,1.13
-2.5382188152700795,-0.3066478971379516,2016,3,1.2
-2.5335707799038807,-0.3428348504798367,2016,3,1.2
-2.5384119209447564,-0.39147892599544754,2016,3,1.18
-2.5516992149016042,-0.3911371633842231,2016,3,1.13
-2.5210308427951484,-0.27689819605715976,2016,3,1.21
-2.5074677339440257,-0.7438722625904122,2016,3,1.37
-2.454909796753226,-0.7384968213785842,2016,3,1.59
-2.4451035209357688,-0.47951241402519745,2016,3,1.58
-2.4345298706938285,-0.36293291748697054,2016,3,1.61
-2.325286030839527,0.71396930904109,2016,3,1.88
-2.2995128995143275,0.644233910168145,2016,3,2.06
-2.229604651441071,0.6246138351676517,2016,3,2.38
-2.175510700053194,1.5009999929921274,2016,3,2.42
-2.1175756583329983,1.7620534136664916,2016,3,2.66
-2.0507007493142555,1.8008343475260205,2016,3,2.98
-2.1181869990715283,0.9283121203256157,2016,3,2.91
-2.1407010829622033,0.6488835365601322,2016,3,2.87
-2.162275048348178,0.027067360993388138,2016,3,2.96
-2.1791217836350767,-0.23553221755587814,2016,3,2.96
-2.1791574360066193,0.09894255216369582,2016,3,2.84
-2.2206216368289833,-0.21783886320028203,2016,3,2.73
-2.2040721045387897,0.026074108441569748,2016,3,2.77
-2.2041007521175664,0.40183870279263095,2016,3,2.68
-2.190394577829946,0.88949140915947,2016,3,2.64
-2.221314971106503,0.5555300357229335,2016,3,2.55
-2.2193473624870443,0.41696563204920056,2016,3,2.59
-2.251637316501771,0.004483851521331702,2016,3,2.54
-2.218719446790994,0.40823287948372333,2016,3,2.64
-2.2302122160029647,0.8379120970322506,2016,3,2.51
