Date Time,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg),year,month,day,hour,dayofyear
2016-05-02 09:00:00,999.7,2.52,275.71,-0.63,79.6,7.33,5.83,1.49,3.64,5.83,1260.46,3.29,5.37,208.4,2016,5,2,9,123
2016-05-02 09:10:00,999.69,2.6,275.78,-0.63,79.2,7.37,5.83,1.53,3.64,5.84,1260.11,2.76,4.01,208.7,2016,5,2,9,123
2016-05-02 09:20:00,999.69,2.66,275.84,-0.69,78.5,7.4,5.81,1.59,3.62,5.81,1259.85,3.17,4.05,215.4,2016,5,2,9,123
2016-05-02 09:30:00,999.63,2.71,275.9,-0.69,78.2,7.43,5.81,1.62,3.62,5.81,1259.52,3.29,4.65,207.4,2016,5,2,9,123
2016-05-02 09:40:00,999.67,2.81,276.0,-0.73,77.4,7.48,5.79,1.69,3.61,5.79,1259.12,3.23,5.75,204.5,2016,5,2,9,123
2016-05-02 09:50:00,999.71,2.95,276.14,-0.68,76.9,7.55,5.81,1.75,3.62,5.81,1258.52,2.32,4.01,192.2,2016,5,2,9,123
2016-05-02 10:00:00,999.68,2.95,276.14,-0.81,76.2,7.56,5.76,1.8,3.59,5.76,1258.51,3.2,4.69,209.7,2016,5,2,10,123
2016-05-02 10:10:00,999.8,3.02,276.19,-0.85,75.6,7.59,5.74,1.85,3.58,5.74,1258.37,3.63,5.61,206.6,2016,5,2,10,123
2016-05-02 10:20:00,999.81,3.11,276.29,-0.8,75.4,7.64,5.76,1.88,3.59,5.76,1257.95,2.99,4.97,210.6,2016,5,2,10,123
2016-05-02 10:30:00,999.78,3.21,276.39,-0.83,74.7,7.69,5.75,1.95,3.58,5.75,1257.47,3.13,5.21,202.4,2016,5,2,10,123
2016-05-02 10:40:00,999.7,3.3,276.49,-0.87,74.0,7.75,5.73,2.01,3.57,5.73,1256.96,4.1,5.71,207.1,2016,5,2,10,123
2016-05-02 10:50:00,999.58,3.39,276.58,-0.9,73.4,7.79,5.72,2.07,3.57,5.72,1256.42,4.31,6.41,211.6,2016,5,2,10,123
2016-05-02 11:00:00,999.55,3.48,276.68,-0.85,73.2,7.84,5.74,2.1,3.58,5.74,1255.96,3.58,5.05,210.7,2016,5,2,11,123
2016-05-02 11:10:00,999.48,3.61,276.81,-0.79,72.8,7.92,5.76,2.15,3.59,5.77,1255.26,4.15,5.81,206.6,2016,5,2,11,123
2016-05-02 11:20:00,999.38,3.67,276.88,-0.81,72.4,7.95,5.76,2.19,3.59,5.76,1254.87,4.79,6.11,205.8,2016,5,2,11,123
2016-05-02 11:30:00,999.23,3.73,276.95,-0.66,72.9,7.98,5.82,2.16,3.63,5.82,1254.38,4.37,6.17,209.7,2016,5,2,11,123
2016-05-02 11:40:00,999.1,3.76,276.99,-0.57,73.2,8.0,5.86,2.14,3.65,5.86,1254.06,4.55,7.25,208.9,2016,5,2,11,123
2016-05-02 11:50:00,998.92,3.89,277.13,-0.4,73.5,8.07,5.93,2.14,3.7,5.94,1253.23,5.53,8.33,213.8,2016,5,2,11,123
2016-05-02 12:00:00,998.76,4.0,277.26,-0.27,73.6,8.14,5.99,2.15,3.74,6.0,1252.48,5.97,8.17,210.7,2016,5,2,12,123
2016-05-02 12:10:00,998.66,4.09,277.36,-0.16,73.7,8.19,6.04,2.15,3.77,6.04,1251.94,5.72,7.73,209.2,2016,5,2,12,123
2016-05-02 12:20:00,998.63,4.12,277.39,-0.06,74.1,8.21,6.08,2.13,3.8,6.09,1251.73,5.7,9.17,216.7,2016,5,2,12,123
2016-05-02 12:30:00,998.54,4.14,277.42,0.07,74.7,8.22,6.14,2.08,3.83,6.15,1251.5,5.79,9.05,214.5,2016,5,2,12,123
2016-05-02 12:40:00,998.45,4.23,277.51,0.37,75.9,8.27,6.28,1.99,3.92,6.28,1250.95,4.98,7.61,215.9,2016,5,2,12,123
2016-05-02 12:50:00,998.34,4.26,277.55,0.53,76.6,8.28,6.35,1.94,3.96,6.36,1250.65,5.2,7.49,213.0,2016,5,2,12,123
2016-05-02 13:00:00,998.21,4.28,277.58,0.63,77.1,8.3,6.4,1.9,4.0,6.41,1250.36,5.6,7.69,218.2,2016,5,2,13,123
2016-05-02 13:10:00,997.99,4.35,277.67,0.65,76.8,8.34,6.4,1.93,4.0,6.42,1249.76,5.5,7.85,209.7,2016,5,2,13,123
2016-05-02 13:20:00,997.83,4.44,277.77,0.78,77.0,8.39,6.46,1.93,4.04,6.48,1249.11,4.65,7.13,212.3,2016,5,2,13,123
2016-05-02 13:30:00,997.68,4.47,277.82,0.95,77.8,8.41,6.54,1.87,4.09,6.56,1248.75,4.5,6.81,209.5,2016,5,2,13,123
2016-05-02 13:40:00,997.52,4.53,277.89,1.15,78.6,8.45,6.64,1.81,4.15,6.66,1248.23,4.09,6.29,197.9,2016,5,2,13,123
2016-05-02 13:50:00,997.43,4.53,277.89,1.3,79.5,8.45,6.71,1.73,4.2,6.73,1248.09,3.15,4.77,198.6,2016,5,2,13,123
2016-05-02 14:00:00,997.35,4.62,277.99,1.57,80.5,8.5,6.84,1.66,4.28,6.86,1247.52,1.79,3.36,185.7,2016,5,2,14,123
2016-05-02 14:10:00,997.21,4.68,278.07,1.59,80.3,8.54,6.86,1.68,4.29,6.87,1247.06,2.22,3.97,181.5,2016,5,2,14,123
2016-05-02 14:20:00,997.01,4.69,278.09,1.49,79.7,8.54,6.81,1.73,4.26,6.83,1246.81,2.54,4.23,175.8,2016,5,2,14,123
2016-05-02 14:30:00,996.87,4.7,278.11,1.43,79.3,8.55,6.78,1.77,4.24,6.8,1246.6,2.93,4.29,179.5,2016,5,2,14,123
2016-05-02 14:40:00,996.77,4.81,278.22,1.38,78.4,8.61,6.75,1.86,4.22,6.77,1246.01,2.5,4.53,180.6,2016,5,2,14,123
2016-05-02 14:50:00,996.71,4.91,278.33,1.54,78.7,8.67,6.83,1.85,4.27,6.85,1245.42,2.06,3.73,176.0,2016,5,2,14,123
2016-05-02 15:00:00,996.71,4.88,278.3,1.67,79.6,8.66,6.89,1.77,4.31,6.91,1245.52,2.13,4.31,181.7,2016,5,2,15,123
2016-05-02 15:10:00,996.63,4.94,278.36,1.72,79.6,8.69,6.92,1.77,4.33,6.94,1245.17,2.18,3.57,184.7,2016,5,2,15,123
2016-05-02 15:20:00,996.57,4.99,278.42,1.87,80.2,8.72,6.99,1.73,4.38,7.02,1244.83,1.62,2.8,192.9,2016,5,2,15,123
2016-05-02 15:30:00,996.41,5.04,278.49,1.98,80.5,8.76,7.05,1.71,4.41,7.07,1244.35,2.25,3.81,196.4,2016,5,2,15,123
2016-05-02 15:40:00,996.37,5.14,278.59,2.21,81.3,8.82,7.17,1.65,4.49,7.19,1243.8,2.85,5.25,198.3,2016,5,2,15,123
2016-05-02 15:50:00,996.33,5.26,278.72,2.38,81.6,8.89,7.26,1.64,4.54,7.28,1243.16,2.8,5.53,195.1,2016,5,2,15,123
2016-05-02 16:00:00,996.25,5.39,278.84,2.59,82.1,8.97,7.36,1.61,4.61,7.39,1242.48,2.57,4.33,187.0,2016,5,2,16,123
2016-05-02 16:10:00,996.17,5.45,278.91,2.73,82.6,9.01,7.44,1.57,4.66,7.47,1242.05,3.5,5.13,188.7,2016,5,2,16,123
2016-05-02 16:20:00,996.23,5.47,278.93,2.88,83.3,9.02,7.51,1.51,4.7,7.54,1242.0,3.26,5.41,204.1,2016,5,2,16,123
2016-05-02 16:30:00,996.26,5.43,278.89,2.96,84.0,9.0,7.56,1.44,4.73,7.59,1242.17,4.11,6.21,199.7,2016,5,2,16,123
2016-05-02 16:40:00,996.23,5.27,278.73,3.05,85.5,8.9,7.61,1.29,4.76,7.63,1242.84,5.09,7.85,207.8,2016,5,2,16,123
2016-05-02 16:50:00,996.17,5.26,278.72,3.05,85.6,8.89,7.61,1.28,4.76,7.64,1242.83,5.1,8.69,209.0,2016,5,2,16,123
2016-05-02 17:00:00,996.16,5.27,278.74,3.0,85.2,8.9,7.58,1.32,4.75,7.61,1242.77,4.52,6.65,209.5,2016,5,2,17,123
2016-05-02 17:10:00,996.24,5.3,278.76,3.01,85.1,8.92,7.59,1.33,4.75,7.62,1242.72,4.28,6.13,205.5,2016,5,2,17,123
2016-05-02 17:20:00,996.31,5.35,278.8,3.01,84.8,8.94,7.58,1.36,4.75,7.61,1242.61,4.05,6.39,207.8,2016,5,2,17,123
2016-05-02 17:30:00,996.34,5.4,278.85,3.11,85.1,8.98,7.64,1.34,4.78,7.67,1242.39,3.92,6.41,196.5,2016,5,2,17,123
2016-05-02 17:40:00,996.37,5.44,278.89,3.13,85.0,9.0,7.65,1.35,4.79,7.68,1242.26,3.04,5.25,197.7,2016,5,2,17,123
2016-05-02 17:50:00,996.43,5.44,278.89,3.2,85.4,9.0,7.69,1.31,4.81,7.72,1242.29,2.05,3.32,162.1,2016,5,2,17,123
2016-05-02 18:00:00,996.49,5.34,278.78,3.29,86.6,8.94,7.74,1.2,4.84,7.77,1242.81,1.1,3.12,205.0,2016,5,2,18,123
2016-05-02 18:10:00,996.53,5.25,278.68,3.28,87.1,8.88,7.74,1.15,4.84,7.76,1243.26,2.25,3.81,154.8,2016,5,2,18,123
2016-05-02 18:20:00,996.62,5.21,278.64,3.26,87.2,8.86,7.72,1.13,4.83,7.75,1243.57,3.17,4.25,155.8,2016,5,2,18,123
2016-05-02 18:30:00,996.62,5.24,278.67,3.28,87.1,8.88,7.73,1.15,4.84,7.76,1243.4,2.33,3.97,144.5,2016,5,2,18,123
2016-05-02 18:40:00,996.62,5.2,278.63,3.27,87.3,8.85,7.73,1.12,4.84,7.75,1243.58,2.57,3.81,148.3,2016,5,2,18,123
2016-05-02 18:50:00,996.66,5.24,278.67,3.33,87.4,8.88,7.76,1.12,4.86,7.79,1243.43,2.62,3.41,155.8,2016,5,2,18,123
2016-05-02 19:00:00,996.68,5.18,278.6,3.34,87.9,8.84,7.77,1.07,4.86,7.79,1243.74,2.44,4.49,149.4,2016,5,2,19,123
2016-05-02 19:10:00,996.63,5.2,278.63,3.41,88.2,8.85,7.81,1.04,4.89,7.83,1243.57,2.38,3.97,156.1,2016,5,2,19,123
2016-05-02 19:20:00,996.63,5.3,278.72,3.49,88.1,8.91,7.85,1.06,4.91,7.88,1243.12,1.99,3.14,161.0,2016,5,2,19,123
2016-05-02 19:30:00,996.57,5.32,278.75,3.55,88.3,8.92,7.88,1.04,4.93,7.91,1242.93,1.79,3.2,176.2,2016,5,2,19,123
2016-05-02 19:40:00,996.59,5.33,278.76,3.62,88.7,8.93,7.92,1.01,4.96,7.95,1242.9,1.47,3.12,170.1,2016,5,2,19,123
2016-05-02 19:50:00,996.56,5.49,278.92,3.76,88.6,9.03,8.0,1.03,5.01,8.03,1242.09,1.06,2.24,171.1,2016,5,2,19,123
2016-05-02 20:00:00,996.5,5.67,279.11,3.82,87.8,9.15,8.03,1.12,5.03,8.06,1241.18,1.92,2.96,174.7,2016,5,2,20,123
2016-05-02 20:10:00,996.43,5.83,279.28,3.87,87.2,9.25,8.06,1.18,5.05,8.09,1240.39,2.47,4.29,184.3,2016,5,2,20,123
2016-05-02 20:20:00,996.37,5.96,279.41,3.89,86.5,9.33,8.07,1.26,5.05,8.1,1239.72,2.23,4.39,188.4,2016,5,2,20,123
2016-05-02 20:30:00,996.35,5.93,279.38,3.82,86.3,9.31,8.04,1.28,5.03,8.07,1239.86,2.04,4.45,176.3,2016,5,2,20,123
2016-05-02 20:40:00,996.3,6.0,279.45,3.91,86.4,9.36,8.08,1.27,5.06,8.11,1239.48,1.93,3.0,177.1,2016,5,2,20,123
2016-05-02 20:50:00,996.32,6.12,279.57,3.91,85.7,9.43,8.08,1.35,5.06,8.11,1238.97,2.05,4.13,164.6,2016,5,2,20,123
2016-05-02 21:00:00,996.31,5.85,279.31,3.8,86.6,9.26,8.02,1.24,5.02,8.05,1240.14,1.45,3.85,150.4,2016,5,2,21,123
2016-05-02 21:10:00,996.37,5.72,279.17,3.78,87.3,9.18,8.01,1.17,5.02,8.04,1240.84,1.31,3.2,148.3,2016,5,2,21,123
2016-05-02 21:20:00,996.35,5.62,279.07,3.79,88.0,9.11,8.02,1.09,5.02,8.05,1241.25,0.85,2.52,151.9,2016,5,2,21,123
2016-05-02 21:30:00,996.25,5.69,279.15,3.89,88.1,9.16,8.07,1.09,5.05,8.1,1240.76,1.69,2.68,159.7,2016,5,2,21,123
2016-05-02 21:40:00,996.2,5.84,279.31,4.0,87.9,9.26,8.14,1.12,5.1,8.17,1239.99,2.04,3.55,172.4,2016,5,2,21,123
2016-05-02 21:50:00,996.04,6.13,279.61,4.19,87.3,9.45,8.25,1.2,5.17,8.28,1238.46,2.06,4.51,170.1,2016,5,2,21,123
2016-05-02 22:00:00,995.92,6.33,279.82,4.4,87.4,9.58,8.37,1.21,5.24,8.4,1237.38,2.87,6.41,191.1,2016,5,2,22,123
2016-05-02 22:10:00,995.78,6.98,280.47,4.77,85.8,10.01,8.59,1.42,5.38,8.63,1234.26,5.09,6.89,206.4,2016,5,2,22,123
2016-05-02 22:20:00,995.69,7.15,280.66,4.82,85.1,10.13,8.62,1.51,5.4,8.66,1233.36,5.56,8.17,211.4,2016,5,2,22,123
2016-05-02 22:30:00,995.51,7.2,280.72,4.82,84.8,10.17,8.62,1.55,5.4,8.66,1232.92,6.03,8.91,212.2,2016,5,2,22,123
2016-05-02 22:40:00,995.45,7.13,280.66,4.77,84.9,10.12,8.59,1.53,5.38,8.63,1233.16,5.08,9.17,215.9,2016,5,2,22,123
2016-05-02 22:50:00,995.43,7.0,280.53,4.71,85.3,10.03,8.55,1.47,5.36,8.59,1233.73,4.06,6.25,213.8,2016,5,2,22,123
2016-05-02 23:00:00,995.39,6.94,280.47,4.71,85.7,9.98,8.56,1.43,5.36,8.59,1233.97,2.97,4.47,203.8,2016,5,2,23,123
2016-05-02 23:10:00,995.33,6.57,280.1,4.28,85.3,9.73,8.3,1.43,5.2,8.34,1235.64,1.16,2.76,159.7,2016,5,2,23,123
2016-05-02 23:20:00,995.27,6.08,279.62,4.04,86.7,9.41,8.16,1.25,5.12,8.2,1237.78,1.42,3.28,159.9,2016,5,2,23,123
2016-05-02 23:30:00,995.2,5.89,279.44,4.03,87.8,9.29,8.15,1.13,5.11,8.19,1238.53,1.53,3.2,147.8,2016,5,2,23,123
2016-05-02 23:40:00,995.06,5.76,279.31,3.98,88.3,9.2,8.13,1.08,5.09,8.17,1238.97,1.59,2.86,133.3,2016,5,2,23,123
2016-05-02 23:50:00,995.01,5.73,279.29,4.08,89.1,9.19,8.19,1.0,5.13,8.23,1238.99,0.78,1.8,72.1,2016,5,2,23,123
2016-05-03 00:00:00,970.39,3.8,279.35,-1.52,68.08,8.02,5.46,2.56,3.51,5.63,1217.97,2.25,2.92,199.7,2016,5,3,0,124
2016-05-03 00:10:00,970.44,3.74,279.28,-1.5,68.47,7.99,5.47,2.52,3.51,5.64,1218.3,2.1,2.96,196.7,2016,5,3,0,124
2016-05-03 00:20:00,970.32,3.8,279.36,-1.4,68.7,8.03,5.51,2.51,3.54,5.68,1217.83,1.77,2.52,174.2,2016,5,3,0,124
2016-05-03 00:30:00,970.47,3.85,279.39,-1.37,68.61,8.05,5.52,2.53,3.55,5.69,1217.83,1.71,2.6,184.8,2016,5,3,0,124
2016-05-03 00:40:00,970.35,3.73,279.29,-1.37,69.18,7.99,5.52,2.46,3.55,5.69,1218.18,1.22,1.96,184.3,2016,5,3,0,124
2016-05-03 00:50:00,970.29,3.6,279.15,-1.36,69.91,7.91,5.53,2.38,3.55,5.7,1218.7,1.35,2.04,190.9,2016,5,3,0,124
2016-05-03 01:00:00,970.19,3.46,279.03,-1.33,70.7,7.83,5.54,2.3,3.56,5.71,1219.16,1.2,1.68,192.9,2016,5,3,1,124
2016-05-03 01:10:00,970.14,3.36,278.93,-1.32,71.3,7.78,5.55,2.23,3.56,5.72,1219.54,2.05,3.04,214.0,2016,5,3,1,124
2016-05-03 01:20:00,970.06,3.55,279.13,-1.27,70.6,7.88,5.57,2.32,3.58,5.74,1218.6,2.43,3.2,200.8,2016,5,3,1,124
2016-05-03 01:30:00,970.09,3.52,279.09,-1.23,71.0,7.86,5.58,2.28,3.59,5.76,1218.78,2.41,3.18,198.9,2016,5,3,1,124
2016-05-03 01:40:00,970.11,3.6,279.17,-1.18,70.8,7.91,5.6,2.31,3.6,5.77,1218.43,2.99,3.93,198.2,2016,5,3,1,124
2016-05-03 01:50:00,970.19,3.55,279.12,-1.15,71.2,7.88,5.61,2.27,3.61,5.79,1218.72,3.8,4.81,195.0,2016,5,3,1,124
2016-05-03 02:00:00,970.23,3.58,279.14,-1.09,71.4,7.9,5.64,2.26,3.62,5.81,1218.65,2.71,3.65,187.5,2016,5,3,2,124
2016-05-03 02:10:00,970.24,3.53,279.09,-1.12,71.5,7.87,5.63,2.24,3.61,5.8,1218.9,2.7,3.57,190.6,2016,5,3,2,124
2016-05-03 02:20:00,970.2,3.55,279.11,-1.14,71.3,7.88,5.62,2.26,3.61,5.79,1218.75,2.76,3.45,195.2,2016,5,3,2,124
2016-05-03 02:30:00,970.24,3.62,279.18,-1.13,71.0,7.92,5.62,2.3,3.61,5.8,1218.5,2.44,3.49,188.5,2016,5,3,2,124
2016-05-03 02:40:00,970.17,3.57,279.14,-1.14,71.2,7.89,5.62,2.27,3.61,5.79,1218.63,2.4,3.85,189.9,2016,5,3,2,124
2016-05-03 02:50:00,970.12,3.54,279.11,-1.18,71.1,7.88,5.6,2.28,3.6,5.77,1218.7,2.4,3.28,206.9,2016,5,3,2,124
2016-05-03 03:00:00,969.91,3.6,279.19,-1.13,71.1,7.91,5.62,2.29,3.61,5.8,1218.16,1.61,2.6,175.1,2016,5,3,3,124
2016-05-03 03:10:00,969.88,3.55,279.14,-1.14,71.3,7.88,5.62,2.26,3.61,5.79,1218.35,2.08,2.8,183.8,2016,5,3,3,124
2016-05-03 03:20:00,969.76,3.55,279.15,-1.12,71.4,7.88,5.63,2.25,3.62,5.8,1218.21,1.7,2.5,176.3,2016,5,3,3,124
2016-05-03 03:30:00,969.53,3.62,279.24,-1.05,71.4,7.92,5.66,2.27,3.64,5.83,1217.57,1.32,2.08,183.1,2016,5,3,3,124
2016-05-03 03:40:00,969.3,3.67,279.31,-1.06,71.1,7.95,5.65,2.3,3.63,5.83,1217.08,1.61,2.88,178.2,2016,5,3,3,124
2016-05-03 03:50:00,969.11,3.68,279.33,-1.07,71.0,7.95,5.65,2.31,3.63,5.83,1216.81,2.19,3.08,179.9,2016,5,3,3,124
2016-05-03 04:00:00,969.11,3.73,279.39,-1.12,70.5,7.98,5.63,2.36,3.62,5.81,1216.58,1.74,2.56,194.8,2016,5,3,4,124
2016-05-03 04:10:00,969.21,3.84,279.48,-1.14,69.85,8.04,5.62,2.42,3.61,5.8,1216.25,1.99,3.04,209.1,2016,5,3,4,124
2016-05-03 04:20:00,969.46,3.96,279.59,-1.18,69.02,8.11,5.6,2.51,3.6,5.78,1216.03,1.99,3.57,203.6,2016,5,3,4,124
2016-05-03 04:30:00,969.31,4.05,279.69,-1.19,68.54,8.17,5.6,2.57,3.6,5.77,1215.45,1.58,2.64,151.9,2016,5,3,4,124
2016-05-03 04:40:00,969.23,3.9,279.55,-1.14,69.52,8.08,5.62,2.46,3.61,5.8,1215.97,1.5,2.24,186.4,2016,5,3,4,124
2016-05-03 04:50:00,969.25,3.66,279.3,-1.13,70.8,7.94,5.62,2.32,3.62,5.8,1217.08,1.96,2.78,194.0,2016,5,3,4,124
2016-05-03 05:00:00,969.15,3.55,279.2,-1.14,71.3,7.88,5.62,2.26,3.61,5.8,1217.44,2.13,3.06,190.4,2016,5,3,5,124
2016-05-03 05:10:00,968.96,3.53,279.2,-1.13,71.4,7.87,5.62,2.25,3.62,5.8,1217.26,1.74,2.84,194.5,2016,5,3,5,124
2016-05-03 05:20:00,968.98,3.57,279.24,-1.17,71.0,7.89,5.6,2.29,3.61,5.78,1217.13,2.19,3.08,200.3,2016,5,3,5,124
2016-05-03 05:30:00,968.99,3.67,279.33,-1.12,70.8,7.95,5.63,2.32,3.62,5.81,1216.7,1.71,2.8,189.0,2016,5,3,5,124
2016-05-03 05:40:00,968.99,3.73,279.4,-1.03,70.9,7.99,5.66,2.32,3.64,5.84,1216.4,1.38,2.78,177.5,2016,5,3,5,124
2016-05-03 05:50:00,968.98,3.72,279.39,-0.97,71.3,7.98,5.69,2.29,3.66,5.87,1216.41,1.24,2.04,190.2,2016,5,3,5,124
2016-05-03 06:00:00,969.14,3.66,279.31,-0.94,71.8,7.94,5.7,2.24,3.67,5.88,1216.91,0.95,1.92,208.6,2016,5,3,6,124
2016-05-03 06:10:00,969.15,3.66,279.32,-0.95,71.7,7.95,5.7,2.25,3.66,5.88,1216.89,0.71,1.36,156.1,2016,5,3,6,124
2016-05-03 06:20:00,969.08,3.69,279.35,-0.88,71.9,7.96,5.72,2.24,3.68,5.91,1216.66,0.75,1.4,154.9,2016,5,3,6,124
2016-05-03 06:30:00,968.98,3.76,279.43,-0.85,71.7,8.0,5.74,2.26,3.69,5.92,1216.22,1.26,1.84,159.7,2016,5,3,6,124
2016-05-03 06:40:00,968.98,3.75,279.42,-0.84,71.8,8.0,5.74,2.25,3.69,5.93,1216.26,1.41,2.08,188.1,2016,5,3,6,124
2016-05-03 06:50:00,969.09,3.68,279.34,-0.8,72.4,7.95,5.76,2.2,3.7,5.94,1216.72,1.23,2.62,190.0,2016,5,3,6,124
2016-05-03 07:00:00,969.23,3.63,279.28,-0.89,72.2,7.93,5.72,2.2,3.68,5.91,1217.12,0.95,1.92,207.8,2016,5,3,7,124
2016-05-03 07:10:00,969.34,3.67,279.31,-0.85,72.2,7.95,5.74,2.21,3.69,5.92,1217.08,1.12,2.04,186.6,2016,5,3,7,124
2016-05-03 07:20:00,969.36,3.68,279.32,-0.88,72.0,7.96,5.73,2.23,3.68,5.91,1217.06,1.1,2.12,149.5,2016,5,3,7,124
2016-05-03 07:30:00,969.39,3.71,279.35,-0.86,71.9,7.97,5.73,2.24,3.69,5.91,1216.96,1.23,2.16,168.1,2016,5,3,7,124
2016-05-03 07:40:00,969.3,3.73,279.37,-0.9,71.6,7.99,5.72,2.27,3.68,5.9,1216.76,1.49,2.46,155.6,2016,5,3,7,124
2016-05-03 07:50:00,969.27,3.83,279.47,-0.91,71.1,8.04,5.72,2.32,3.68,5.9,1216.3,1.19,2.66,127.0,2016,5,3,7,124
2016-05-03 08:00:00,969.14,3.87,279.52,-0.89,71.0,8.06,5.72,2.34,3.68,5.91,1215.97,1.28,2.2,88.1,2016,5,3,8,124
2016-05-03 08:10:00,969.1,3.92,279.57,-0.82,71.1,8.09,5.75,2.34,3.7,5.93,1215.69,0.65,1.92,92.4,2016,5,3,8,124
2016-05-03 08:20:00,969.12,3.95,279.61,-0.9,70.5,8.11,5.72,2.39,3.68,5.9,1215.58,1.13,1.92,78.9,2016,5,3,8,124
2016-05-03 08:30:00,969.09,3.93,279.59,-0.9,70.6,8.1,5.72,2.38,3.68,5.9,1215.62,1.79,2.48,98.1,2016,5,3,8,124
2016-05-03 08:40:00,969.09,4.02,279.68,-0.92,70.1,8.15,5.71,2.44,3.67,5.89,1215.25,1.3,2.24,130.3,2016,5,3,8,124
2016-05-03 08:50:00,969.02,4.18,279.85,-0.94,69.19,8.24,5.7,2.54,3.67,5.88,1214.46,1.84,3.12,157.2,2016,5,3,8,124
2016-05-03 09:00:00,968.96,4.15,279.82,-0.95,69.25,8.22,5.7,2.53,3.66,5.88,1214.51,1.84,3.45,153.6,2016,5,3,9,124
2016-05-03 09:10:00,968.97,4.13,279.81,-0.96,69.32,8.21,5.69,2.52,3.66,5.88,1214.6,1.4,2.44,189.5,2016,5,3,9,124
2016-05-03 09:20:00,968.94,4.13,279.81,-0.89,69.66,8.21,5.72,2.49,3.68,5.91,1214.55,1.09,1.96,188.2,2016,5,3,9,124
2016-05-03 09:30:00,968.85,4.26,279.94,-0.85,69.26,8.29,5.74,2.55,3.69,5.93,1213.87,1.16,2.12,173.5,2016,5,3,9,124
2016-05-03 09:40:00,968.9,4.53,280.21,-0.88,67.84,8.44,5.73,2.72,3.69,5.91,1212.79,1.01,2.16,210.3,2016,5,3,9,124
2016-05-03 09:50:00,968.93,5.11,280.79,-0.68,66.08,8.79,5.81,2.98,3.74,6.0,1210.25,0.37,1.12,90.4,2016,5,3,9,124
2016-05-03 10:00:00,969.11,5.64,281.31,-0.77,63.25,9.13,5.77,3.35,3.71,5.96,1208.18,1.0,1.8,139.5,2016,5,3,10,124
2016-05-03 10:10:00,969.12,5.69,281.36,-0.52,64.19,9.16,5.88,3.28,3.78,6.07,1207.94,1.21,1.8,132.4,2016,5,3,10,124
2016-05-03 10:20:00,969.06,5.91,281.58,-0.6,62.87,9.3,5.84,3.45,3.76,6.03,1206.93,0.73,1.66,116.2,2016,5,3,10,124
2016-05-03 10:30:00,969.13,5.98,281.65,-0.55,62.78,9.34,5.87,3.48,3.77,6.05,1206.7,0.95,1.92,123.4,2016,5,3,10,124
2016-05-03 10:40:00,969.18,5.97,281.64,-0.8,61.68,9.34,5.76,3.58,3.71,5.94,1206.84,1.62,2.28,110.0,2016,5,3,10,124
2016-05-03 10:50:00,969.25,6.05,281.72,-0.85,61.1,9.39,5.74,3.65,3.69,5.92,1206.58,1.5,2.2,111.4,2016,5,3,10,124
2016-05-03 11:00:00,969.26,6.23,281.89,-0.87,60.28,9.51,5.73,3.78,3.69,5.91,1205.85,1.62,2.64,141.1,2016,5,3,11,124
2016-05-03 11:10:00,969.19,6.42,282.09,-0.77,59.93,9.63,5.77,3.86,3.71,5.96,1204.93,1.57,2.78,134.0,2016,5,3,11,124
2016-05-03 11:20:00,968.82,6.67,282.37,-0.83,58.66,9.8,5.75,4.05,3.7,5.93,1203.4,2.0,3.4,131.4,2016,5,3,11,124
2016-05-03 11:30:00,968.71,7.15,282.87,-0.67,57.4,10.13,5.82,4.32,3.74,6.0,1201.15,2.24,3.84,150.8,2016,5,3,11,124
2016-05-03 11:40:00,968.75,7.62,283.34,-0.44,56.53,10.46,5.91,4.55,3.81,6.11,1199.14,1.78,3.16,164.0,2016,5,3,11,124
2016-05-03 11:50:00,969.04,8.04,283.74,-0.24,55.73,10.77,6.0,4.77,3.86,6.19,1197.67,2.01,3.32,170.9,2016,5,3,11,124
2016-05-03 12:00:00,968.95,8.15,283.86,-0.15,55.67,10.85,6.04,4.81,3.89,6.23,1197.07,1.8,3.18,135.2,2016,5,3,12,124
2016-05-03 12:10:00,969.04,8.25,283.95,-0.09,55.57,10.92,6.07,4.85,3.91,6.26,1196.75,1.2,2.2,156.2,2016,5,3,12,124
2016-05-03 12:20:00,969.05,8.44,284.14,0.03,55.32,11.06,6.12,4.94,3.94,6.32,1195.93,1.56,2.76,150.7,2016,5,3,12,124
2016-05-03 12:30:00,968.98,8.35,284.06,0.03,55.67,11.0,6.12,4.88,3.94,6.32,1196.22,1.73,2.98,123.9,2016,5,3,12,124
2016-05-03 12:40:00,968.93,8.4,284.11,0.13,55.89,11.03,6.17,4.87,3.97,6.37,1195.93,1.57,2.64,145.1,2016,5,3,12,124
2016-05-03 12:50:00,968.72,8.51,284.24,0.16,55.57,11.12,6.18,4.94,3.98,6.38,1195.19,1.18,2.14,133.6,2016,5,3,12,124
2016-05-03 13:00:00,968.49,8.52,284.27,0.16,55.54,11.13,6.18,4.95,3.98,6.38,1194.87,1.37,2.0,83.7,2016,5,3,13,124
2016-05-03 13:10:00,968.61,8.49,284.23,0.17,55.71,11.1,6.19,4.92,3.98,6.39,1195.14,1.32,2.04,92.3,2016,5,3,13,124
